bulk_id,car_reg_no,vehicle_speed,heading,distance,altitude,o_s1_b1_voltage,o_s2_b2_voltage,o_s1_current,calculated_engine_load,engine_rpm,spark_advance,absolute_load_value,throttle_position,relative_throttle_position,absolute_throttle_position,ap_pos_d,ap_pos_e,commanded_exhaust_gas_recirculation,commanded_evaporative_purge,commanded_throttle_actuator,fuel_rail_pressure,o_s1_b1_fuel_air_equivalence_ratio,fuel_tank_level_input,o_s1_b1_fuelair_equivalence_ratio,short_term_fuel_trim_b1,long_term_fuel_trim_b1,fuel_air_commanded_equivalence_ratio,hybrid_battery_pack_remaining,intake_manifold_absolute_pressure,mass_air_flow_rate,egr_error,absolute_barometric_pressure,engine_coolant_temperature,intake_air_temperature,catalyst_temperature_b1_s1,catalyst_temperature_b1_s2,ambient_air_temperature,time_stamp,latitude,longitude
37121155,113,3.0,343.897003,,-18.8000,,0.8200,0.0000,49.4118,725.0000,51.7647,28.0000,16.0784,0.0000,47.4500,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.7813,0.7813,,,,2.5000,,100.0000,59.0000,31.0000,0.0000,0.0000,28.0000,"2024-08-31 19:50:46",24.912512,67.079620
37121156,113,3.0,343.897003,,-18.8000,,0.8200,0.0000,49.8039,734.0000,51.3725,28.0000,15.6863,0.0000,47.4500,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.7813,0.7813,,,,4.2100,,100.0000,59.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:50:48",24.912512,67.079620
37121157,113,0.0,343.897003,,-18.8000,,0.8000,0.0000,49.8039,734.0000,51.3725,28.0000,15.6863,0.0000,47.4500,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-0.7813,0.7813,,,,2.7000,,99.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:50:50",24.912512,67.079620
37121158,113,0.0,343.897003,,-18.8000,,0.8000,0.0000,50.5882,761.0000,48.2353,27.0000,16.4706,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-2.3438,0.7813,,,,3.5700,,100.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:50:52",24.912512,67.079620
37121159,113,3.0,343.897003,,-18.8000,,0.8000,0.0000,67.4510,816.0000,48.2353,41.0000,17.6471,0.0000,49.0200,16.8600,32.1600,,0.0000,,,14.7000,,0.0000,-2.3438,0.7813,,,,3.5700,,100.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:50:54",24.912512,67.079620
37121160,113,3.0,343.897003,,-18.8000,,0.8200,0.0000,65.0980,807.0000,50.9804,39.0000,17.6471,0.0000,49.4100,16.8600,32.1600,,0.0000,,,14.7000,,0.0000,-4.6875,0.7813,,,,4.1000,,99.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:50:56",24.912512,67.079620
37121161,113,5.0,343.897003,,-18.8000,,0.8200,0.0000,63.1373,807.0000,50.9804,39.0000,17.6471,0.0000,49.4100,16.8600,32.5500,,0.0000,,,14.7000,,0.0000,-3.1250,0.7813,,,,3.9800,,99.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:50:58",24.912512,67.079620
37121162,113,5.0,343.897003,,-18.8000,,0.8200,0.0000,63.1373,814.0000,50.9804,37.0000,17.2549,0.0000,49.4100,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,0.7813,,,,3.8100,,100.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:00",24.912512,67.079620
37121163,113,4.0,343.897003,,-18.8000,,0.8000,0.0000,60.3922,830.0000,54.5098,36.0000,17.2549,0.0000,49.4100,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,0.7813,,,,3.8100,,100.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:02",24.912512,67.079620
37121164,113,4.0,20.479441,,-19.0000,,0.8000,0.0000,48.6275,734.0000,54.5098,36.0000,17.2549,0.0000,49.4100,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.7813,0.7813,,,,2.8100,,100.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:04",24.912722,67.079704
37121165,113,4.0,20.479441,,-19.0000,,0.8000,0.0000,48.6275,734.0000,57.6471,30.0000,16.0784,0.0000,48.6300,17.2500,32.9400,,0.0000,,,14.7000,,0.0000,-0.7813,0.7813,,,,3.0300,,100.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:06",24.912722,67.079704
37121166,113,3.0,20.479441,,-19.0000,,0.8000,0.0000,51.3725,733.0000,48.6275,30.0000,17.2549,0.3900,50.2000,21.1800,36.8600,,0.0000,,,14.7000,,0.0000,-2.3438,0.0000,,,,3.0300,,100.0000,60.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:08",24.912722,67.079704
37121167,113,5.0,20.479441,,-19.0000,,0.8000,0.0000,75.6863,1389.0000,63.9216,30.0000,17.2549,0.3900,50.2000,21.1800,36.8600,,0.0000,,,14.7000,,0.0000,-2.3438,0.0000,,,,5.7100,,99.0000,61.0000,32.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:10",24.912722,67.079704
37121168,113,8.0,20.479441,,-19.0000,,0.8000,0.0000,75.6863,1389.0000,63.9216,44.0000,21.5686,4.3100,54.1200,23.1400,38.8200,,0.0000,,,14.7000,,0.0000,-0.7813,-0.7813,,,,9.2600,,99.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:12",24.912722,67.079704
37121169,113,8.0,20.479441,,-19.0000,,0.7800,0.0000,58.4314,1262.0000,72.5490,34.0000,18.0392,0.7800,49.8000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-3.1250,0.7813,,,,4.7800,,100.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:14",24.912722,67.079704
37121170,113,10.0,20.479441,,-19.0000,,0.7800,0.0000,57.6471,1317.0000,67.4510,36.0000,19.6078,1.1800,51.7600,20.7800,36.4700,,0.0000,,,14.7000,,0.0000,-3.1250,0.7813,,,,4.7800,,100.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:16",24.912722,67.079704
37121171,113,9.0,20.479441,,-19.0000,,0.7800,0.0000,45.4902,1295.0000,76.8627,24.0000,19.6078,1.1800,51.7600,20.7800,36.4700,,0.0000,,,14.7000,,0.0000,-3.9063,0.7813,,,,4.1000,,99.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:18",24.912722,67.079704
37121172,113,11.0,20.479441,,-19.0000,,0.7800,0.0000,45.4902,1295.0000,76.8627,24.0000,17.2549,0.0000,49.0200,20.3900,36.0800,,0.0000,,,14.7000,,0.0000,-5.4688,0.7813,,,,4.8900,,100.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:20",24.912722,67.079704
37121173,113,11.0,20.479441,,-19.0000,,0.7800,0.0000,50.5882,1188.0000,73.3333,32.0000,18.4314,0.3900,50.2000,21.1800,36.0800,,0.0000,,,14.7000,,0.0000,0.0000,0.7813,,,,2.2800,,100.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:22",24.912722,67.079704
37121174,113,10.0,20.479441,,-19.0000,,0.7800,0.0000,52.9412,1464.0000,72.5490,28.0000,18.4314,2.3500,50.5900,17.6500,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,0.7813,,,,2.2800,,100.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:24",24.912722,67.079704
37121175,113,10.0,97.907867,,-18.5000,,0.7600,0.0000,50.9804,1078.0000,54.9020,28.0000,18.4314,2.3500,50.5900,17.6500,32.1600,,0.0000,,,14.7000,,0.0000,-6.2500,0.7813,,,,3.9500,,100.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:26",24.912672,67.080086
37121176,113,10.0,97.907867,,-18.5000,,0.7600,0.0000,50.9804,1078.0000,54.9020,34.0000,18.0392,0.0000,50.2000,18.8200,34.5100,,0.0000,,,14.7000,,0.0000,-7.0313,0.7813,,,,4.5100,,99.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:28",24.912672,67.080086
37121177,113,7.0,97.907867,,-18.5000,,0.7600,0.0000,68.6274,1424.0000,67.8431,45.0000,21.5686,3.5300,54.9000,23.1400,38.8200,,0.0000,,,14.7000,,0.0000,0.0000,-0.7813,,,,9.2000,,100.0000,61.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:30",24.912672,67.080086
37121178,113,11.0,97.907867,,-18.5000,,0.7600,0.0000,77.2549,1249.0000,63.9216,49.0000,21.1765,3.1400,54.9000,23.5300,39.6100,,0.0000,,,14.7000,,0.0000,0.0000,-0.7813,,,,9.2000,,100.0000,62.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:32",24.912672,67.080086
37121179,113,16.0,97.907867,,-18.5000,,0.7600,0.0000,69.0196,1166.0000,67.8431,42.0000,20.0000,3.1400,54.9000,23.5300,39.6100,,0.0000,,,14.7000,,0.0000,0.7813,-0.7813,,,,8.6700,,99.0000,62.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:34",24.912672,67.080086
37121180,113,20.0,97.907867,,-18.5000,,0.7600,0.0000,69.0196,1166.0000,67.8431,42.0000,20.0000,2.3500,52.9400,23.1400,38.8200,,0.0000,,,14.7000,,0.0000,0.0000,0.0000,,,,6.7100,,99.0000,63.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:36",24.912672,67.080086
37121181,113,20.0,97.907867,,-18.5000,,0.7600,0.0000,68.6274,1087.0000,66.6667,39.0000,18.8235,0.0000,48.2400,16.8600,32.1600,,0.0000,,,14.7000,,0.0000,-2.3438,0.7813,,,,2.3500,,99.0000,63.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:38",24.912672,67.080086
37121182,113,21.0,97.907867,,-18.5000,,0.7600,0.0000,28.6275,1338.0000,41.9608,27.0000,18.8235,1.9600,50.9800,21.9600,37.6500,,0.0000,,,14.7000,,0.0000,-2.3438,0.7813,,,,2.3500,,99.0000,63.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:40",24.912672,67.080086
37121183,113,18.0,97.907867,,-18.5000,,0.0550,0.0000,46.2745,1132.0000,53.7255,31.0000,18.8235,1.9600,50.9800,21.9600,37.6500,,0.0000,,,14.7000,,0.0000,0.0000,0.0000,,,,5.6400,,100.0000,63.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:42",24.912672,67.080086
37121184,113,18.0,97.907867,,-18.5000,,0.0550,0.0000,46.2745,1132.0000,53.7255,31.0000,18.8235,1.9600,51.3700,18.4300,34.5100,,0.0000,,,14.7000,,0.0000,-4.6875,-0.7813,,,,5.6400,,100.0000,63.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:44",24.912672,67.080086
37121185,113,15.0,41.134323,,-18.5000,,0.1150,0.0000,46.6667,1165.0000,53.3333,28.0000,18.0392,0.0000,50.2000,18.4300,34.9000,,0.0000,,,14.7000,,0.0000,-4.6875,-0.7813,,,,8.9800,,100.0000,63.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:46",24.913370,67.080757
37121186,113,14.0,41.134323,,-18.5000,,0.1550,0.0000,56.0784,1341.0000,72.5490,45.0000,18.0392,0.0000,50.2000,18.4300,34.9000,,0.0000,,,14.7000,,0.0000,-6.2500,0.0000,,,,6.1400,,100.0000,63.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:48",24.913370,67.080757
37121187,113,13.0,41.134323,,-18.5000,,0.1550,0.0000,56.0784,1341.0000,72.5490,45.0000,20.3922,1.9600,52.5500,21.5700,36.4700,,0.0000,,,14.7000,,0.0000,0.0000,0.7813,,,,2.9500,,99.0000,64.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:50",24.913370,67.080757
37121188,113,13.0,41.134323,,-18.5000,,0.1550,0.0000,44.7059,1352.0000,70.9804,42.0000,20.7843,4.7100,53.3300,23.1400,39.2200,,0.0000,,,14.7000,,0.0000,1.5625,0.7813,,,,2.9500,,99.0000,64.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:52",24.913370,67.080757
37121189,113,16.0,41.134323,,-18.5000,,0.1750,0.0000,69.0196,1111.0000,52.5490,18.0000,16.8627,0.0000,47.8400,16.0800,39.2200,,0.0000,,,14.7000,,0.0000,1.5625,0.0000,,,,6.6800,,100.0000,64.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:54",24.913370,67.080757
37121190,113,17.0,41.134323,,-18.5000,,0.1750,0.0000,55.6863,1261.0000,69.4118,36.0000,19.2157,2.7500,51.3700,21.9600,37.6500,,0.0000,,,14.6704,,0.0000,0.0000,0.7813,,,,2.5700,,99.0000,65.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:56",24.913370,67.080757
37121191,113,16.0,41.134323,,-18.5000,,0.1950,0.0000,52.5490,1385.0000,59.2157,32.0000,19.6078,1.9600,52.1600,21.5700,37.2500,,0.0000,,,13.6319,,0.0000,-0.7813,0.7813,,,,2.6000,,100.0000,65.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:51:58",24.913370,67.080757
37121192,113,18.0,41.134323,,-18.5000,,0.8550,0.0000,49.0196,1105.0000,53.7255,29.0000,18.0392,0.0000,50.2000,16.0800,37.2500,,0.0000,,,13.6319,,0.0000,-8.5938,-0.7813,,,,7.9300,,99.0000,65.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:00",24.913370,67.080757
37121193,113,13.0,41.134323,,-18.5000,,0.8550,0.0000,72.5490,1694.0000,68.2353,29.0000,18.0392,0.0000,50.2000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-10.9375,0.7813,,,,4.0000,,99.0000,65.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:02",24.913370,67.080757
37121194,113,13.0,41.134323,,-18.5000,,0.8550,0.0000,72.5490,1694.0000,68.2353,43.0000,19.6078,0.0000,49.8000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-1.5625,0.7813,,,,4.2900,,100.0000,65.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:04",24.913370,67.080757
37121195,113,13.0,47.626259,,-18.1000,,0.8000,0.0000,49.0196,1271.0000,54.1176,35.0000,20.0000,3.9200,53.7300,24.7100,40.3900,,0.0000,,,14.7000,,0.0000,-2.3438,0.7813,,,,4.2900,,100.0000,65.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:06",24.913845,67.081337
37121196,113,14.0,47.626259,,-18.1000,,0.7800,0.0000,41.5686,1389.0000,54.1176,58.0000,21.9608,5.8800,55.2900,25.4900,41.1800,,0.0000,,,14.7000,,0.0000,-2.3438,-0.7813,,,,10.6700,,100.0000,66.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:08",24.913845,67.081337
37121197,113,17.0,47.626259,,-18.1000,,0.7800,0.0000,49.8039,1242.0000,50.9804,15.0000,21.9608,5.8800,55.2900,25.4900,41.1800,,0.0000,,,14.7000,,0.0000,-2.3438,-0.7813,,,,9.9500,,100.0000,66.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:10",24.913845,67.081337
37121198,113,17.0,47.626259,,-18.1000,,0.7800,0.0000,49.8039,1242.0000,50.9804,15.0000,17.2549,0.0000,49.0200,20.3900,35.2900,,0.0000,,,14.7000,,0.0000,-10.1563,0.7813,,,,3.1500,,100.0000,66.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:12",24.913845,67.081337
37121199,113,18.0,47.626259,,-18.1000,,0.7600,0.0000,54.1176,871.0000,47.4510,35.0000,18.0392,0.0000,50.2000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-3.9063,0.7813,,,,3.1500,,100.0000,66.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:14",24.913845,67.081337
37121200,113,7.0,47.626259,,-18.1000,,0.7600,0.0000,62.7451,825.0000,50.9804,38.0000,18.0392,0.0000,50.2000,18.4300,32.1600,,0.0000,,,14.7000,,0.0000,-3.9063,0.7813,,,,3.9000,,99.0000,66.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:16",24.913845,67.081337
37121201,113,5.0,47.626259,,-18.1000,,0.7600,0.0000,73.3333,1622.0000,50.9804,38.0000,18.0392,0.0000,50.2000,18.4300,35.2900,,0.0000,,,14.7000,,0.0000,-2.3438,-0.7813,,,,7.1500,,100.0000,66.0000,33.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:18",24.913845,67.081337
37121202,113,5.0,47.626259,,-18.1000,,0.7600,0.0000,73.3333,1622.0000,66.2745,50.0000,23.5294,5.1000,57.2500,24.3100,40.0000,,0.0000,,,14.7000,,0.0000,3.9063,-0.7813,,,,9.1000,,99.0000,67.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:20",24.913845,67.081337
37121203,113,14.0,47.626259,,-18.1000,,0.7400,0.0000,81.9608,1181.0000,60.3922,51.0000,21.5686,3.5300,54.5100,21.9600,37.2500,,0.0000,,,14.7000,,0.0000,0.7813,0.0000,,,,9.1000,,99.0000,67.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:22",24.913845,67.081337
37121204,113,18.0,47.626259,,-18.1000,,0.7400,0.0000,29.0196,1340.0000,30.1961,16.0000,16.8627,0.0000,48.6300,17.2500,37.2500,,0.0000,,,14.7000,,0.0000,0.7813,0.0000,,,,2.7300,,100.0000,67.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:24",24.913845,67.081337
37121205,113,14.0,3.266747,,-17.7000,,0.0150,0.0000,43.1373,1219.0000,30.1961,16.0000,16.8627,0.0000,48.6300,17.2500,34.1200,,0.0000,,,12.5857,,0.0000,0.0000,0.7813,,,,7.6200,,100.0000,67.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:26",24.914579,67.081383
37121206,113,13.0,3.266747,,-17.7000,,0.0350,0.0000,37.2549,989.0000,55.2941,22.0000,16.0784,0.0000,48.2400,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,-10.9375,0.7813,,,,2.7600,,100.0000,67.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:28",24.914579,67.081383
37121207,113,9.0,3.266747,,-17.7000,,0.0550,0.0000,54.9020,922.0000,45.8824,24.0000,18.0392,0.0000,50.2000,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,-10.1563,0.7813,,,,2.8500,,100.0000,67.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:30",24.914579,67.081383
37121208,113,8.0,3.266747,,-17.7000,,0.0750,0.0000,58.0392,865.0000,46.2745,41.0000,18.0392,0.0000,50.2000,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,-3.9063,0.7813,,,,4.0300,,99.0000,68.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:32",24.914579,67.081383
37121209,113,5.0,3.266747,,-17.7000,,0.1350,0.0000,58.4314,854.0000,55.2941,35.0000,18.0392,0.0000,49.8000,16.0800,32.1600,,0.0000,,,14.2810,,0.0000,-3.9063,0.7813,,,,3.9300,,100.0000,68.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:34",24.914579,67.081383
37121210,113,5.0,3.266747,,-17.7000,,0.8550,0.0000,58.4314,851.0000,54.5098,34.0000,18.0392,0.0000,49.8000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-2.3438,0.7813,,,,3.8900,,100.0000,68.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:36",24.914579,67.081383
37121211,113,5.0,3.266747,,-17.7000,,0.8350,0.0000,59.2157,849.0000,53.3333,35.0000,18.0392,0.0000,50.2000,16.4700,32.1600,,0.0000,,,14.7000,,0.0000,-1.5625,0.7813,,,,3.9200,,99.0000,68.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:38",24.914579,67.081383
37121212,113,5.0,3.266747,,-17.7000,,0.8200,0.0000,60.7843,969.0000,62.3529,35.0000,18.0392,0.0000,50.2000,17.2500,33.3300,,0.0000,,,14.7000,,0.0000,-0.7813,0.7813,,,,4.0600,,100.0000,68.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:40",24.914579,67.081383
37121213,113,5.0,3.266747,,-17.7000,,0.8000,0.0000,67.4510,1410.0000,68.6274,34.0000,19.6078,1.5700,52.5500,21.5700,37.6500,,0.0000,,,14.7000,,0.0000,-0.7813,-0.7813,,,,8.1800,,99.0000,68.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:42",24.914579,67.081383
37121214,113,11.0,3.266747,,-17.7000,,0.8000,0.0000,66.2745,1293.0000,71.3726,32.0000,18.8235,0.7800,51.3700,21.5700,37.2500,,0.0000,,,14.7000,,0.0000,0.0000,0.0000,,,,5.8200,,100.0000,68.0000,34.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:44",24.914579,67.081383
37121215,113,14.0,13.787750,,-17.9000,,0.7800,0.0000,57.2549,1185.0000,71.3726,31.0000,18.4314,0.3900,50.5900,21.1800,37.2500,,0.0000,,,14.7000,,0.0000,0.0000,0.0000,,,,5.8900,,100.0000,68.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:46",24.915079,67.081520
37121216,113,14.0,13.787750,,-17.9000,,0.7800,0.0000,29.8039,1240.0000,39.6078,17.0000,16.8627,0.7800,49.4100,20.0000,35.2900,,0.0000,,,14.7000,,0.0000,0.0000,0.7813,,,,2.5600,,100.0000,68.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:48",24.915079,67.081520
37121217,113,13.0,13.787750,,-17.9000,,0.7800,0.0000,59.2157,1172.0000,70.1961,44.0000,20.3922,3.5300,53.3300,23.1400,38.8200,,0.0000,,,14.7000,,0.0000,-2.3438,0.7813,,,,6.4500,,99.0000,68.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:50",24.915079,67.081520
37121218,113,14.0,13.787750,,-17.9000,,0.7600,0.0000,58.4314,1083.0000,68.6274,30.0000,19.6078,3.1400,52.9400,23.5300,39.2200,,0.0000,,,14.7000,,0.0000,-3.1250,0.0000,,,,7.2800,,100.0000,68.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:52",24.915079,67.081520
37121219,113,19.0,13.787750,,-17.9000,,0.7600,0.0000,52.1569,1082.0000,63.1373,46.0000,20.3922,3.5300,52.9400,22.3500,38.4300,,0.0000,,,14.7000,,0.0000,-2.3438,-0.7813,,,,5.9000,,100.0000,69.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:54",24.915079,67.081520
37121220,113,19.0,13.787750,,-17.9000,,0.7600,0.0000,60.7843,1409.0000,72.1569,41.0000,20.7843,3.5300,53.3300,21.5700,36.4700,,0.0000,,,14.7000,,0.0000,-6.2500,0.0000,,,,6.0900,,100.0000,69.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:56",24.915079,67.081520
37121221,113,19.0,13.787750,,-17.9000,,0.7800,0.0000,65.4902,1189.0000,70.1961,34.0000,19.2157,1.9600,53.3300,21.5700,37.2500,,0.0000,,,14.7000,,0.0000,-0.7813,-0.7813,,,,6.8200,,99.0000,69.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:52:58",24.915079,67.081520
37121222,113,20.0,13.787750,,-17.9000,,0.7800,0.0000,65.4902,1189.0000,70.1961,34.0000,19.2157,1.9600,51.3700,17.6500,32.9400,,0.0000,,,14.7000,,0.0000,-0.7813,0.7813,,,,4.0100,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:00",24.915079,67.081520
37121223,113,20.0,13.787750,,-17.9000,,0.7800,0.0000,40.7843,1074.0000,48.2353,23.0000,17.2549,0.0000,49.0200,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-7.8125,0.7813,,,,2.8200,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:02",24.915079,67.081520
37121224,113,17.0,13.787750,,-17.9000,,0.7800,0.0000,38.0392,974.0000,52.5490,21.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-7.8125,0.7813,,,,2.8200,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:04",24.915079,67.081520
37121225,113,14.0,338.935211,,-17.7000,,0.7800,0.0000,36.4706,1017.0000,55.6863,21.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-3.9063,-0.7813,,,,2.6000,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:06",24.915705,67.081253
37121226,113,14.0,338.935211,,-17.7000,,0.7800,0.0000,36.4706,1017.0000,55.6863,21.0000,16.8627,0.7800,50.5900,20.3900,36.4700,,0.0000,,,14.7000,,0.0000,2.3438,0.0000,,,,9.9500,,99.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:08",24.915705,67.081253
37121227,113,9.0,338.935211,,-17.7000,,0.7800,0.0000,48.6275,1026.0000,54.1176,31.0000,17.6471,0.0000,49.8000,18.4300,34.1200,,0.0000,,,14.7000,,0.0000,-5.4688,0.0000,,,,9.9500,,99.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:10",24.915705,67.081253
37121228,113,8.0,338.935211,,-17.7000,,0.7600,0.0000,50.9804,1002.0000,54.1176,31.0000,17.6471,0.0000,49.8000,18.4300,34.1200,,0.0000,,,14.7000,,0.0000,-5.4688,0.7813,,,,6.0100,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:12",24.915705,67.081253
37121229,113,8.0,338.935211,,-17.7000,,0.7600,0.0000,50.9804,1002.0000,54.5098,31.0000,18.0392,0.7800,50.9800,19.6100,35.2900,,0.0000,,,14.7000,,0.0000,-2.3438,0.0000,,,,7.7100,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:14",24.915705,67.081253
37121230,113,7.0,338.935211,,-17.7000,,0.7600,0.0000,65.8824,1403.0000,69.8039,41.0000,20.7843,2.7500,53.7300,21.1800,36.8600,,0.0000,,,14.7000,,0.0000,-2.3438,0.0000,,,,7.7100,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:16",24.915705,67.081253
37121231,113,11.0,338.935211,,-17.7000,,0.7600,0.0000,31.7647,1117.0000,59.6078,26.0000,18.8235,2.7500,53.7300,21.1800,36.8600,,0.0000,,,14.7000,,0.0000,0.0000,0.0000,,,,6.5600,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:18",24.915705,67.081253
37121232,113,13.0,338.935211,,-17.7000,,0.7600,0.0000,31.7647,1117.0000,59.6078,26.0000,18.8235,3.5300,51.7600,20.7800,36.8600,,0.0000,,,14.7000,,0.0000,-4.6875,0.0000,,,,2.5400,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:20",24.915705,67.081253
37121233,113,13.0,338.935211,,-17.7000,,0.7400,0.0000,36.0784,989.0000,56.8627,21.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-5.4688,-0.7813,,,,2.9000,,100.0000,70.0000,35.0000,0.0000,0.0000,28.0000,"2024-08-31 19:53:22",24.915705,67.081253
